Rent,Size,BHK,Bathroom,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
22000,1000,2,2,False,True,False,False,False,False,True,False,False
6500,455,1,1,False,False,True,False,False,False,True,False,False
40000,1473,3,2,True,False,False,False,False,False,True,False,False
300000,4050,5,4,False,False,True,False,False,False,True,False,False
4000,400,1,1,False,False,True,False,False,False,True,False,False
12000,1300,2,2,False,True,False,False,False,False,True,False,False
27000,2520,4,5,False,True,False,False,False,False,True,False,False
10000,500,1,1,True,False,False,False,False,False,True,False,False
10000,200,2,1,False,False,True,False,False,False,True,False,False
10000,1200,2,2,False,False,True,False,False,False,True,False,False
18000,1950,3,3,False,True,False,False,False,False,True,False,False
14500,500,1,1,False,True,False,False,False,False,True,False,False
9000,500,1,3,False,False,True,False,False,False,True,False,False
14000,1150,2,2,True,False,False,False,False,False,True,False,False
18000,242,2,2,False,False,True,False,False,False,True,False,False
9500,720,2,2,False,True,False,False,False,False,True,False,False
49000,1800,3,3,False,False,True,False,False,False,True,False,False
9000,450,1,1,False,True,False,False,False,False,True,False,False
130000,130,2,2,False,False,True,False,False,False,True,False,False
8000,690,2,2,False,False,True,False,False,False,True,False,False
13000,1000,2,2,True,False,False,False,False,False,True,False,False
18000,1500,3,2,False,True,False,False,False,False,True,False,False
18000,1150,3,3,False,True,False,False,False,False,True,False,False
32000,1783,3,2,False,True,False,False,False,False,True,False,False
15000,900,2,2,False,False,True,False,False,False,True,False,False
35000,1725,3,3,True,False,False,False,False,False,True,False,False
6000,680,1,1,False,False,True,False,False,False,True,False,False
9000,550,1,1,False,True,False,False,False,False,True,False,False
9500,1290,2,2,False,True,False,False,False,False,True,False,False
12500,1450,2,2,False,True,False,False,False,False,True,False,False
25000,1300,2,2,False,True,False,False,False,False,True,False,False
15000,1450,2,2,False,True,False,False,False,False,True,False,False
38000,1496,3,2,False,True,False,False,False,False,True,False,False
20000,1850,3,2,False,True,False,False,False,False,True,False,False
15000,1600,3,3,False,True,False,False,False,False,True,False,False
130000,3500,3,3,False,True,False,False,False,False,True,False,False
27000,1850,3,3,False,True,False,False,False,False,True,False,False
16000,1210,2,2,False,False,True,False,False,False,True,False,False
13000,1400,2,2,False,True,False,False,False,False,True,False,False
10000,950,2,2,False,True,False,False,False,False,True,False,False
10000,878,2,2,False,True,False,False,False,False,True,False,False
17000,875,2,2,False,False,True,False,False,False,True,False,False
12500,300,2,2,True,False,False,False,False,False,True,False,False
25000,1800,3,3,True,False,False,False,False,False,True,False,False
35000,1956,3,3,False,True,False,False,False,False,True,False,False
12000,800,2,1,False,False,True,False,False,False,True,False,False
12000,1175,2,2,False,False,True,False,False,False,True,False,False
15000,1080,2,2,False,True,False,False,False,False,True,False,False
45000,1955,3,3,False,False,True,False,False,False,True,False,False
20000,950,2,2,False,False,True,False,False,False,True,False,False
15000,800,2,2,False,False,True,False,False,False,True,False,False
10000,1090,2,2,False,False,True,False,False,False,True,False,False
15000,1450,3,3,False,True,False,False,False,False,True,False,False
19800,1070,2,2,False,True,False,False,False,False,True,False,False
8500,60,2,2,False,False,True,False,False,False,True,False,False
130000,3133,4,5,True,False,False,False,False,False,True,False,False
8500,900,1,1,False,False,True,False,False,False,True,False,False
4500,60,1,1,False,True,False,False,False,False,True,False,False
9000,600,2,2,False,False,True,False,False,False,True,False,False
13000,750,1,1,False,True,False,False,False,False,True,False,False
18000,900,2,2,False,False,True,False,False,False,True,False,False
26000,1800,3,3,False,True,False,False,False,False,True,False,False
17000,470,1,1,True,False,False,False,False,False,True,False,False
9000,720,2,2,False,False,True,False,False,False,True,False,False
8000,450,1,1,False,False,True,False,False,False,True,False,False
10000,600,2,2,False,False,True,False,False,False,True,False,False
12000,1100,2,2,False,False,True,False,False,False,True,False,False
14000,1300,2,2,False,False,True,False,False,False,True,False,False
25000,1500,2,2,False,True,False,False,False,False,True,False,False
22000,1200,2,2,True,False,False,False,False,False,True,False,False
45000,3000,4,4,False,True,False,False,False,False,True,False,False
20000,2000,3,3,False,True,False,False,False,False,True,False,False
16000,800,2,2,False,False,True,False,False,False,True,False,False
35000,1000,3,3,False,True,False,False,False,False,True,False,False
15000,1200,2,2,False,False,True,False,False,False,True,False,False
5500,400,1,1,False,False,True,False,False,False,True,False,False
35000,1250,3,2,False,False,True,False,False,False,True,False,False
14000,700,1,1,False,True,False,False,False,False,True,False,False
25000,1100,2,2,True,False,False,False,False,False,True,False,False
36000,2050,4,2,False,True,False,False,False,False,True,False,False
20000,1428,2,2,False,True,False,False,False,False,True,False,False
30000,1700,3,3,True,False,False,False,False,False,True,False,False
12000,1140,2,2,False,True,False,False,False,False,True,False,False
16000,1000,2,2,False,True,False,False,False,False,True,False,False
13000,1160,2,2,False,False,True,False,False,False,True,False,False
22000,3000,3,2,True,False,False,False,False,False,True,False,False
15000,450,1,1,False,False,True,False,False,False,True,False,False
14000,1540,3,2,False,False,True,False,False,False,True,False,False
8000,1000,2,2,False,True,False,False,False,False,True,False,False
57000,1417,3,3,True,False,False,False,False,False,True,False,False
1200,2100,3,3,True,False,False,False,False,False,True,False,False
8000,550,2,1,False,False,True,False,False,False,True,False,False
15000,1600,3,3,False,True,False,False,False,False,True,False,False
17000,1200,2,2,True,False,False,False,False,False,True,False,False
12000,500,2,2,True,False,False,False,False,False,True,False,False
25000,1300,3,2,False,True,False,False,False,False,True,False,False
13000,600,2,1,False,False,True,False,False,False,True,False,False
35000,1565,3,3,True,False,False,False,False,False,True,False,False
6500,350,1,1,False,False,True,False,False,False,True,False,False
11000,1100,2,2,False,False,True,False,False,False,True,False,False
25000,1200,2,2,False,True,False,False,False,False,True,False,False
35000,2000,3,3,True,False,False,False,False,False,True,False,False
27000,2200,3,3,False,True,False,False,False,False,True,False,False
18000,1400,3,3,False,False,True,False,False,False,True,False,False
20000,1950,3,3,False,True,False,False,False,False,True,False,False
8500,130,2,2,False,False,True,False,False,False,True,False,False
14000,1300,2,2,False,True,False,False,False,False,True,False,False
35000,1675,3,3,False,False,True,False,False,False,True,False,False
16000,1135,2,2,False,True,False,False,False,False,True,False,False
20000,1800,3,2,False,False,True,False,False,False,True,False,False
18000,1400,3,3,True,False,False,False,False,False,True,False,False
140000,3698,4,5,False,True,False,False,False,False,True,False,False
10000,950,2,2,False,False,True,False,False,False,True,False,False
12000,650,2,2,False,False,True,False,False,False,True,False,False
5300,100,1,1,False,True,False,False,False,False,True,False,False
11000,950,2,2,False,False,True,False,False,False,True,False,False
12000,1000,2,2,False,False,True,False,False,False,True,False,False
12000,900,2,1,False,True,False,False,False,False,True,False,False
20000,1800,3,3,False,True,False,False,False,False,True,False,False
13000,1000,2,2,False,False,True,False,False,False,True,False,False
22000,1800,3,3,False,True,False,False,False,False,True,False,False
15000,1000,2,2,False,True,False,False,False,False,True,False,False
5400,450,1,1,False,False,True,False,False,False,True,False,False
16500,1771,3,3,False,False,True,False,False,False,True,False,False
12000,1150,2,2,True,False,False,False,False,False,True,False,False
8500,1000,2,2,False,True,False,False,False,False,True,False,False
14000,1050,2,2,False,True,False,False,False,False,True,False,False
15000,1500,3,2,False,False,True,False,False,False,True,False,False
6000,750,2,2,False,False,True,False,False,False,True,False,False
14000,1100,2,2,False,True,False,False,False,False,True,False,False
15000,800,2,2,False,False,True,False,False,False,True,False,False
37000,150,3,3,False,False,True,False,False,False,True,False,False
6500,750,1,1,False,False,True,False,False,False,True,False,False
10000,600,2,1,False,False,True,False,False,False,True,False,False
12000,1080,2,2,False,True,False,False,False,False,True,False,False
12000,1100,2,2,False,False,True,False,False,False,True,False,False
9000,750,2,2,False,True,False,False,False,False,True,False,False
60000,2405,3,4,False,True,False,False,False,False,True,False,False
18000,1248,2,2,False,True,False,False,False,False,True,False,False
14000,1110,2,2,False,True,False,False,False,False,True,False,False
50000,2300,3,3,False,True,False,False,False,False,True,False,False
17000,1000,2,2,True,False,False,False,False,False,True,False,False
9000,800,2,2,False,False,True,False,False,False,True,False,False
80000,3115,4,5,True,False,False,False,False,False,True,False,False
7500,500,1,1,False,False,True,False,False,False,True,False,False
14000,950,2,2,False,False,True,False,False,False,True,False,False
14000,1374,2,2,False,True,False,False,False,False,True,False,False
10000,1300,1,1,True,False,False,False,False,False,True,False,False
17000,1150,2,2,True,False,False,False,False,False,True,False,False
6500,450,1,1,False,True,False,False,False,False,True,False,False
10000,927,2,2,False,True,False,False,False,False,True,False,False
22000,1500,3,3,False,False,True,False,False,False,True,False,False
15000,1200,2,2,False,False,True,False,False,False,True,False,False
12000,1200,2,2,False,True,False,False,False,False,True,False,False
52000,2800,3,3,True,False,False,False,False,False,True,False,False
6500,562,1,1,False,False,True,False,False,False,True,False,False
20000,1500,2,2,False,True,False,False,False,False,True,False,False
25000,1950,3,3,False,True,False,False,False,False,True,False,False
14000,1360,3,2,True,False,False,False,False,False,True,False,False
25000,1800,3,3,False,True,False,False,False,False,True,False,False
12500,950,2,2,False,True,False,False,False,False,True,False,False
12000,780,2,2,False,False,True,False,False,False,True,False,False
10000,500,1,1,False,True,False,False,False,False,True,False,False
17000,1050,2,2,False,True,False,False,False,False,True,False,False
15500,600,1,1,False,True,False,False,False,False,True,False,False
65000,1800,3,3,False,True,False,False,False,False,True,False,False
60000,1800,3,3,False,False,True,False,False,False,True,False,False
45000,1900,3,3,False,True,False,False,False,False,True,False,False
10500,1100,2,2,False,False,True,False,False,False,True,False,False
9000,200,2,1,False,False,True,False,False,False,True,False,False
20000,1400,3,3,False,True,False,False,False,False,True,False,False
20000,1200,2,2,False,True,False,False,False,False,True,False,False
18000,1600,3,3,True,False,False,False,False,False,True,False,False
12000,1150,2,2,False,True,False,False,False,False,True,False,False
